,label,values
4426,pos,0.0
4427,compound,0.0
4428,neg,0.0
4429,neu,0.448
4430,pos,0.552
4431,compound,0.5719
4432,neg,0.0
4433,neu,1.0
4434,pos,0.0
4435,compound,0.0
4436,neg,0.0
4437,neu,1.0
4438,pos,0.0
4439,compound,0.0
4440,neg,0.0
4441,neu,1.0
4442,pos,0.0
4443,compound,0.0
4444,neg,0.0
4445,neu,1.0
4446,pos,0.0
4447,compound,0.0
4448,neg,0.0
4449,neu,1.0
4450,pos,0.0
4451,compound,0.0
4452,neg,0.0
4453,neu,1.0
4454,pos,0.0
4455,compound,0.0
4456,neg,0.0
4457,neu,1.0
4458,pos,0.0
4459,compound,0.0
4460,neg,0.219
4461,neu,0.781
4462,pos,0.0
4463,compound,-0.4215
4464,neg,0.0
4465,neu,0.486
4466,pos,0.514
4467,compound,0.9136
4468,neg,0.0
4469,neu,1.0
4470,pos,0.0
4471,compound,0.0
4472,neg,0.0
4473,neu,1.0
4474,pos,0.0
4475,compound,0.0
4476,neg,0.04
4477,neu,0.96
4478,pos,0.0
4479,compound,-0.4215
4480,neg,0.0
4481,neu,0.486
4482,pos,0.514
4483,compound,0.9136
4484,neg,0.0
4485,neu,1.0
4486,pos,0.0
4487,compound,0.0
4488,neg,0.0
4489,neu,1.0
4490,pos,0.0
4491,compound,0.0
4492,neg,0.0
4493,neu,1.0
4494,pos,0.0
4495,compound,0.0
4496,neg,0.0
4497,neu,1.0
4498,pos,0.0
4499,compound,0.0
4500,neg,0.0
4501,neu,1.0
4502,pos,0.0
4503,compound,0.0
4504,neg,0.254
4505,neu,0.159
4506,pos,0.587
4507,compound,0.4767
4508,neg,0.0
4509,neu,0.609
4510,pos,0.391
4511,compound,0.5423
4512,neg,0.0
4513,neu,1.0
4514,pos,0.0
4515,compound,0.0
4516,neg,0.0
4517,neu,1.0
4518,pos,0.0
4519,compound,0.0
4520,neg,0.0
4521,neu,0.118
4522,pos,0.882
4523,compound,0.8176
4524,neg,0.0
4525,neu,0.5
4526,pos,0.5
4527,compound,0.7906
4528,neg,0.615
4529,neu,0.385
4530,pos,0.0
4531,compound,-0.1531
4532,neg,0.0
4533,neu,1.0
4534,pos,0.0
4535,compound,0.0
4536,neg,0.0
4537,neu,0.735
4538,pos,0.265
4539,compound,0.5574
4540,neg,0.311
4541,neu,0.388
4542,pos,0.301
4543,compound,-0.0258
4544,neg,0.0
4545,neu,1.0
4546,pos,0.0
4547,compound,0.0
4548,neg,0.157
4549,neu,0.643
4550,pos,0.2
4551,compound,0.1513
4552,neg,0.0
4553,neu,1.0
4554,pos,0.0
4555,compound,0.0
4556,neg,0.0
4557,neu,0.303
4558,pos,0.697
4559,compound,0.3182
4560,neg,0.0
4561,neu,1.0
4562,pos,0.0
4563,compound,0.0
4564,neg,0.0
4565,neu,0.638
4566,pos,0.362
4567,compound,0.5267
4568,neg,0.0
4569,neu,0.824
4570,pos,0.176
4571,compound,0.4588
4572,neg,0.0
4573,neu,1.0
4574,pos,0.0
4575,compound,0.0
4576,neg,0.0
4577,neu,0.469
4578,pos,0.531
4579,compound,0.7783
4580,neg,0.0
4581,neu,1.0
4582,pos,0.0
4583,compound,0.0
4584,neg,0.0
4585,neu,1.0
4586,pos,0.0
4587,compound,0.0
4588,neg,0.0
4589,neu,0.448
4590,pos,0.552
4591,compound,0.5719
4592,neg,0.468
4593,neu,0.532
4594,pos,0.0
4595,compound,-0.6597
4596,neg,0.0
4597,neu,1.0
4598,pos,0.0
4599,compound,0.0
4600,neg,0.0
4601,neu,0.682
4602,pos,0.318
4603,compound,0.4215
4604,neg,0.0
4605,neu,1.0
4606,pos,0.0
4607,compound,0.0
4608,neg,0.0
4609,neu,1.0
4610,pos,0.0
4611,compound,0.0
4612,neg,0.0
4613,neu,0.351
4614,pos,0.649
4615,compound,0.5719
4616,neg,0.0
4617,neu,1.0
4618,pos,0.0
4619,compound,0.0
4620,neg,0.0
4621,neu,1.0
4622,pos,0.0
4623,compound,0.0
4624,neg,0.0
4625,neu,0.562
4626,pos,0.438
4627,compound,0.5994
4628,neg,0.0
4629,neu,0.805
4630,pos,0.195
4631,compound,0.4404
4632,neg,0.0
4633,neu,0.441
4634,pos,0.559
4635,compound,0.5859
4636,neg,0.0
4637,neu,1.0
4638,pos,0.0
4639,compound,0.0
4640,neg,0.0
4641,neu,1.0
4642,pos,0.0
4643,compound,0.0
4644,neg,0.135
4645,neu,0.865
4646,pos,0.0
4647,compound,-0.4215
4648,neg,0.0
4649,neu,0.351
4650,pos,0.649
4651,compound,0.5719
4652,neg,0.0
4653,neu,1.0
4654,pos,0.0
4655,compound,0.0
4656,neg,0.0
4657,neu,1.0
4658,pos,0.0
4659,compound,0.0
4660,neg,0.0
4661,neu,0.351
4662,pos,0.649
4663,compound,0.5719
4664,neg,0.0
4665,neu,1.0
4666,pos,0.0
4667,compound,0.0
4668,neg,0.0
4669,neu,1.0
4670,pos,0.0
4671,compound,0.0
4672,neg,0.0
4673,neu,1.0
4674,pos,0.0
4675,compound,0.0
4676,neg,0.0
4677,neu,1.0
4678,pos,0.0
4679,compound,0.0
4680,neg,0.0
4681,neu,1.0
4682,pos,0.0
4683,compound,0.0
4684,neg,0.0
4685,neu,1.0
4686,pos,0.0
4687,compound,0.0
4688,neg,0.0
4689,neu,1.0
4690,pos,0.0
4691,compound,0.0
4692,neg,0.179
4693,neu,0.447
4694,pos,0.375
4695,compound,0.4927
4696,neg,0.0
4697,neu,1.0
4698,pos,0.0
4699,compound,0.0
4700,neg,0.0
4701,neu,1.0
4702,pos,0.0
4703,compound,0.0
4704,neg,0.0
4705,neu,1.0
4706,pos,0.0
4707,compound,0.0
4708,neg,0.0
4709,neu,0.0
4710,pos,1.0
4711,compound,0.7096
4712,neg,0.277
4713,neu,0.484
4714,pos,0.239
4715,compound,-0.0258
4716,neg,0.0
4717,neu,1.0
4718,pos,0.0
4719,compound,0.0
4720,neg,0.0
4721,neu,0.185
4722,pos,0.815
4723,compound,0.5267
4724,neg,0.302
4725,neu,0.429
4726,pos,0.27
4727,compound,-0.0572
4728,neg,0.0
4729,neu,0.902
4730,pos,0.098
4731,compound,0.0772
4732,neg,0.0
4733,neu,1.0
4734,pos,0.0
4735,compound,0.0
4736,neg,0.0
4737,neu,1.0
4738,pos,0.0
4739,compound,0.0
4740,neg,0.0
4741,neu,1.0
4742,pos,0.0
4743,compound,0.0
4744,neg,0.0
4745,neu,1.0
4746,pos,0.0
4747,compound,0.0
4748,neg,0.0
4749,neu,1.0
4750,pos,0.0
4751,compound,0.0
4752,neg,0.0
4753,neu,1.0
4754,pos,0.0
4755,compound,0.0
4756,neg,0.0
4757,neu,1.0
4758,pos,0.0
4759,compound,0.0
4760,neg,0.0
4761,neu,1.0
4762,pos,0.0
4763,compound,0.0
4764,neg,0.0
4765,neu,0.878
4766,pos,0.122
4767,compound,0.2023
4768,neg,0.172
4769,neu,0.828
4770,pos,0.0
4771,compound,-0.4005
4772,neg,0.0
4773,neu,1.0
4774,pos,0.0
4775,compound,0.0
4776,neg,0.0
4777,neu,1.0
4778,pos,0.0
4779,compound,0.0
4780,neg,0.0
4781,neu,0.493
4782,pos,0.507
4783,compound,0.9062
4784,neg,0.0
4785,neu,1.0
4786,pos,0.0
4787,compound,0.0
4788,neg,0.151
4789,neu,0.698
4790,pos,0.151
4791,compound,0.0
4792,neg,0.0
4793,neu,1.0
4794,pos,0.0
4795,compound,0.0
4796,neg,0.0
4797,neu,1.0
4798,pos,0.0
4799,compound,0.0
4800,neg,0.0
4801,neu,0.859
4802,pos,0.141
4803,compound,0.2023
4804,neg,0.204
4805,neu,0.796
4806,pos,0.0
4807,compound,-0.3182
4808,neg,0.0
4809,neu,1.0
4810,pos,0.0
4811,compound,0.0
4812,neg,0.0
4813,neu,1.0
4814,pos,0.0
4815,compound,0.0
4816,neg,0.0
4817,neu,1.0
4818,pos,0.0
4819,compound,0.0
4820,neg,0.0
4821,neu,1.0
4822,pos,0.0
4823,compound,0.0
4824,neg,0.0
4825,neu,1.0
4826,pos,0.0
4827,compound,0.0
4828,neg,0.049
4829,neu,0.901
4830,pos,0.049
4831,compound,0.0
4832,neg,0.0
4833,neu,1.0
4834,pos,0.0
4835,compound,0.0
4836,neg,0.0
4837,neu,1.0
4838,pos,0.0
4839,compound,0.0
4840,neg,0.0
4841,neu,1.0
4842,pos,0.0
4843,compound,0.0
4844,neg,0.0
4845,neu,0.81
4846,pos,0.19
4847,compound,0.5719
4848,neg,0.0
4849,neu,0.894
4850,pos,0.106
4851,compound,0.0772
4852,neg,0.0
4853,neu,1.0
4854,pos,0.0
4855,compound,0.0
4856,neg,0.0
4857,neu,0.937
4858,pos,0.063
4859,compound,0.3182
4860,neg,0.0
4861,neu,0.695
4862,pos,0.305
4863,compound,0.8481
4864,neg,0.0
4865,neu,1.0
4866,pos,0.0
4867,compound,0.0
4868,neg,0.0
4869,neu,1.0
4870,pos,0.0
4871,compound,0.0
4872,neg,0.0
4873,neu,1.0
4874,pos,0.0
4875,compound,0.0
4876,neg,0.0
4877,neu,0.735
4878,pos,0.265
4879,compound,0.2023
4880,neg,0.0
4881,neu,1.0
4882,pos,0.0
4883,compound,0.0
4884,neg,0.0
4885,neu,1.0
4886,pos,0.0
4887,compound,0.0
4888,neg,0.0
4889,neu,1.0
4890,pos,0.0
4891,compound,0.0
4892,neg,0.0
4893,neu,1.0
4894,pos,0.0
4895,compound,0.0
4896,neg,0.0
4897,neu,0.58
4898,pos,0.42
4899,compound,0.4404
4900,neg,0.0
4901,neu,1.0
4902,pos,0.0
4903,compound,0.0
4904,neg,0.0
4905,neu,1.0
4906,pos,0.0
4907,compound,0.0
4908,neg,0.0
4909,neu,1.0
4910,pos,0.0
4911,compound,0.0
4912,neg,0.0
4913,neu,0.518
4914,pos,0.482
4915,compound,0.4201
4916,neg,0.0
4917,neu,1.0
4918,pos,0.0
4919,compound,0.0
4920,neg,0.0
4921,neu,0.432
4922,pos,0.568
4923,compound,0.836
4924,neg,0.0
4925,neu,0.628
4926,pos,0.372
4927,compound,0.7964
4928,neg,0.277
4929,neu,0.723
4930,pos,0.0
4931,compound,-0.3182
4932,neg,0.0
4933,neu,1.0
4934,pos,0.0
4935,compound,0.0
4936,neg,0.0
4937,neu,1.0
4938,pos,0.0
4939,compound,0.0
4940,neg,0.0
4941,neu,1.0
4942,pos,0.0
4943,compound,0.0
4944,neg,0.333
4945,neu,0.667
4946,pos,0.0
4947,compound,-0.7579
4948,neg,0.135
4949,neu,0.768
4950,pos,0.098
4951,compound,-0.2648
4952,neg,0.0
4953,neu,1.0
4954,pos,0.0
4955,compound,0.0
4956,neg,0.0
4957,neu,0.351
4958,pos,0.649
4959,compound,0.5719
4960,neg,0.0
4961,neu,0.565
4962,pos,0.435
4963,compound,0.6597
4964,neg,0.0
4965,neu,0.288
4966,pos,0.712
4967,compound,0.836
4968,neg,0.0
4969,neu,1.0
4970,pos,0.0
4971,compound,0.0
4972,neg,0.0
4973,neu,0.855
4974,pos,0.145
4975,compound,0.296
4976,neg,0.0
4977,neu,0.286
4978,pos,0.714
4979,compound,0.3612
4980,neg,0.0
4981,neu,0.633
4982,pos,0.367
4983,compound,0.4404
4984,neg,0.0
4985,neu,0.351
4986,pos,0.649
4987,compound,0.5719
4988,neg,0.0
4989,neu,0.5
4990,pos,0.5
4991,compound,0.4588
4992,neg,0.0
4993,neu,1.0
4994,pos,0.0
4995,compound,0.0
4996,neg,0.0
4997,neu,1.0
4998,pos,0.0
4999,compound,0.0
5000,neg,0.0
5001,neu,1.0
5002,pos,0.0
5003,compound,0.0
5004,neg,0.0
5005,neu,1.0
5006,pos,0.0
5007,compound,0.0
5008,neg,0.0
5009,neu,0.444
5010,pos,0.556
5011,compound,0.3612
5012,neg,0.0
5013,neu,1.0
5014,pos,0.0
5015,compound,0.0
5016,neg,0.0
5017,neu,1.0
5018,pos,0.0
5019,compound,0.0
5020,neg,0.0
5021,neu,1.0
5022,pos,0.0
5023,compound,0.0
5024,neg,0.0
5025,neu,1.0
5026,pos,0.0
5027,compound,0.0
5028,neg,0.0
5029,neu,0.706
5030,pos,0.294
5031,compound,0.3612
5032,neg,0.0
5033,neu,0.351
5034,pos,0.649
5035,compound,0.5719
5036,neg,0.0
5037,neu,1.0
5038,pos,0.0
5039,compound,0.0
5040,neg,0.0
5041,neu,0.661
5042,pos,0.339
5043,compound,0.6249
5044,neg,0.0
5045,neu,0.656
5046,pos,0.344
5047,compound,0.6369
5048,neg,0.0
5049,neu,0.891
5050,pos,0.109
5051,compound,0.4215
5052,neg,0.0
5053,neu,1.0
5054,pos,0.0
5055,compound,0.0
5056,neg,0.0
5057,neu,1.0
5058,pos,0.0
5059,compound,0.0
5060,neg,0.0
5061,neu,1.0
5062,pos,0.0
5063,compound,0.0
5064,neg,0.0
5065,neu,1.0
5066,pos,0.0
5067,compound,0.0
5068,neg,0.0
5069,neu,1.0
5070,pos,0.0
5071,compound,0.0
5072,neg,0.0
5073,neu,1.0
5074,pos,0.0
5075,compound,0.0
5076,neg,0.0
5077,neu,0.612
5078,pos,0.388
5079,compound,0.2263
5080,neg,0.0
5081,neu,1.0
5082,pos,0.0
5083,compound,0.0
5084,neg,0.0
5085,neu,0.357
5086,pos,0.643
5087,compound,0.6597
5088,neg,0.0
5089,neu,1.0
5090,pos,0.0
5091,compound,0.0
5092,neg,0.0
5093,neu,1.0
5094,pos,0.0
5095,compound,0.0
5096,neg,0.0
5097,neu,0.351
5098,pos,0.649
5099,compound,0.5719
5100,neg,0.0
5101,neu,0.536
5102,pos,0.464
5103,compound,0.3818
5104,neg,0.0
5105,neu,0.843
5106,pos,0.157
5107,compound,0.2263
5108,neg,0.0
5109,neu,1.0
5110,pos,0.0
5111,compound,0.0
5112,neg,0.0
5113,neu,0.942
5114,pos,0.058
5115,compound,0.0772
5116,neg,0.0
5117,neu,1.0
5118,pos,0.0
5119,compound,0.0
5120,neg,0.0
5121,neu,0.213
5122,pos,0.787
5123,compound,0.5719
5124,neg,0.0
5125,neu,1.0
5126,pos,0.0
5127,compound,0.0
5128,neg,0.0
5129,neu,0.655
5130,pos,0.345
5131,compound,0.7003
5132,neg,0.0
5133,neu,0.796
5134,pos,0.204
5135,compound,0.4767
5136,neg,0.097
5137,neu,0.714
5138,pos,0.188
5139,compound,0.34
5140,neg,0.0
5141,neu,0.698
5142,pos,0.302
5143,compound,0.3818
5144,neg,0.0
5145,neu,0.581
5146,pos,0.419
5147,compound,0.1139
5148,neg,0.0
5149,neu,1.0
5150,pos,0.0
5151,compound,0.0
5152,neg,0.0
5153,neu,1.0
5154,pos,0.0
5155,compound,0.0
5156,neg,0.0
5157,neu,0.351
5158,pos,0.649
5159,compound,0.5719
5160,neg,0.0
5161,neu,0.556
5162,pos,0.444
5163,compound,0.4927
5164,neg,0.0
5165,neu,1.0
5166,pos,0.0
5167,compound,0.0
5168,neg,0.0
5169,neu,1.0
5170,pos,0.0
5171,compound,0.0
5172,neg,0.0
5173,neu,0.339
5174,pos,0.661
5175,compound,0.8316
5176,neg,0.0
5177,neu,0.448
5178,pos,0.552
5179,compound,0.5719
5180,neg,0.0
5181,neu,0.519
5182,pos,0.481
5183,compound,0.5719
5184,neg,0.0
5185,neu,1.0
5186,pos,0.0
5187,compound,0.0
5188,neg,0.0
5189,neu,0.748
5190,pos,0.252
5191,compound,0.5719
5192,neg,0.0
5193,neu,1.0
5194,pos,0.0
5195,compound,0.0
5196,neg,0.0
5197,neu,1.0
5198,pos,0.0
5199,compound,0.0
5200,neg,0.0
5201,neu,1.0
5202,pos,0.0
5203,compound,0.0
5204,neg,0.0
5205,neu,1.0
5206,pos,0.0
5207,compound,0.0
5208,neg,0.0
5209,neu,1.0
5210,pos,0.0
5211,compound,0.0
5212,neg,0.0
5213,neu,1.0
5214,pos,0.0
5215,compound,0.0
5216,neg,0.0
5217,neu,1.0
5218,pos,0.0
5219,compound,0.0
5220,neg,0.0
5221,neu,1.0
5222,pos,0.0
5223,compound,0.0
5224,neg,0.0
5225,neu,0.417
5226,pos,0.583
5227,compound,0.4215
5228,neg,0.0
5229,neu,0.448
5230,pos,0.552
5231,compound,0.5719
5232,neg,0.0
5233,neu,1.0
5234,pos,0.0
5235,compound,0.0
5236,neg,0.0
5237,neu,1.0
5238,pos,0.0
5239,compound,0.0
5240,neg,0.0
5241,neu,1.0
5242,pos,0.0
5243,compound,0.0
5244,neg,0.0
5245,neu,1.0
5246,pos,0.0
5247,compound,0.0
5248,neg,0.0
5249,neu,0.709
5250,pos,0.291
5251,compound,0.4019
5252,neg,0.0
5253,neu,0.593
5254,pos,0.407
5255,compound,0.8625
5256,neg,0.0
5257,neu,1.0
5258,pos,0.0
5259,compound,0.0
5260,neg,0.0
5261,neu,0.526
5262,pos,0.474
5263,compound,0.9118
5264,neg,0.0
5265,neu,1.0
5266,pos,0.0
5267,compound,0.0
5268,neg,0.0
5269,neu,1.0
5270,pos,0.0
5271,compound,0.0
5272,neg,0.0
5273,neu,0.0
5274,pos,0.0
5275,compound,0.0
5276,neg,0.0
5277,neu,1.0
5278,pos,0.0
5279,compound,0.0
5280,neg,0.0
5281,neu,1.0
5282,pos,0.0
5283,compound,0.0
5284,neg,0.0
5285,neu,1.0
5286,pos,0.0
5287,compound,0.0
5288,neg,0.0
5289,neu,0.556
5290,pos,0.444
5291,compound,0.5859
5292,neg,0.0
5293,neu,0.826
5294,pos,0.174
5295,compound,0.2732
5296,neg,0.0
5297,neu,1.0
5298,pos,0.0
5299,compound,0.0
5300,neg,0.0
5301,neu,0.847
5302,pos,0.153
5303,compound,0.4404
5304,neg,0.0
5305,neu,0.85
5306,pos,0.15
5307,compound,0.3182
5308,neg,0.0
5309,neu,0.423
5310,pos,0.577
5311,compound,0.6249
5312,neg,0.0
5313,neu,1.0
5314,pos,0.0
5315,compound,0.0
5316,neg,0.0
5317,neu,0.69
5318,pos,0.31
5319,compound,0.4019
5320,neg,0.0
5321,neu,0.649
5322,pos,0.351
5323,compound,0.4019
5324,neg,0.0
5325,neu,0.857
5326,pos,0.143
5327,compound,0.4588
5328,neg,0.0
5329,neu,0.571
5330,pos,0.429
5331,compound,0.7184
5332,neg,0.0
5333,neu,1.0
5334,pos,0.0
5335,compound,0.0
5336,neg,0.0
5337,neu,1.0
5338,pos,0.0
5339,compound,0.0
5340,neg,0.0
5341,neu,1.0
5342,pos,0.0
5343,compound,0.0
5344,neg,0.0
5345,neu,0.351
5346,pos,0.649
5347,compound,0.5719
5348,neg,0.0
5349,neu,1.0
5350,pos,0.0
5351,compound,0.0
5352,neg,0.0
5353,neu,1.0
5354,pos,0.0
5355,compound,0.0
5356,neg,0.0
5357,neu,0.734
5358,pos,0.266
5359,compound,0.7003
5360,neg,0.0
5361,neu,1.0
5362,pos,0.0
5363,compound,0.0
5364,neg,0.0
5365,neu,1.0
5366,pos,0.0
5367,compound,0.0
5368,neg,0.0
5369,neu,0.753
5370,pos,0.247
5371,compound,0.3182
5372,neg,0.355
5373,neu,0.395
5374,pos,0.25
5375,compound,-0.2023
5376,neg,0.0
5377,neu,1.0
5378,pos,0.0
5379,compound,0.0
5380,neg,0.338
5381,neu,0.513
5382,pos,0.149
5383,compound,-0.5719
5384,neg,0.0
5385,neu,1.0
5386,pos,0.0
5387,compound,0.0
5388,neg,0.0
5389,neu,1.0
5390,pos,0.0
5391,compound,0.0
5392,neg,0.0
5393,neu,1.0
5394,pos,0.0
5395,compound,0.0
5396,neg,0.0
5397,neu,1.0
5398,pos,0.0
5399,compound,0.0
5400,neg,0.0
5401,neu,1.0
5402,pos,0.0
5403,compound,0.0
5404,neg,0.0
5405,neu,0.536
5406,pos,0.464
5407,compound,0.3818
5408,neg,0.0
5409,neu,0.508
5410,pos,0.492
5411,compound,0.4404
5412,neg,0.0
5413,neu,1.0
5414,pos,0.0
5415,compound,0.0
5416,neg,0.0
5417,neu,0.351
5418,pos,0.649
5419,compound,0.5719
5420,neg,0.0
5421,neu,0.351
5422,pos,0.649
5423,compound,0.5719
5424,neg,0.0
5425,neu,0.437
5426,pos,0.563
5427,compound,0.3774
5428,neg,0.0
5429,neu,0.709
5430,pos,0.291
5431,compound,0.5719
5432,neg,0.0
5433,neu,0.351
5434,pos,0.649
5435,compound,0.5719
5436,neg,0.0
5437,neu,1.0
5438,pos,0.0
5439,compound,0.0
5440,neg,0.0
5441,neu,0.351
5442,pos,0.649
5443,compound,0.5719
5444,neg,0.0
5445,neu,0.376
5446,pos,0.624
5447,compound,0.8519
5448,neg,0.0
5449,neu,0.838
5450,pos,0.162
5451,compound,0.4019
5452,neg,0.192
5453,neu,0.808
5454,pos,0.0
5455,compound,-0.4215
5456,neg,0.0
5457,neu,1.0
5458,pos,0.0
5459,compound,0.0
5460,neg,0.126
5461,neu,0.874
5462,pos,0.0
5463,compound,-0.3182
5464,neg,0.0
5465,neu,1.0
5466,pos,0.0
5467,compound,0.0
5468,neg,0.0
5469,neu,0.351
5470,pos,0.649
5471,compound,0.5719
5472,neg,0.0
5473,neu,1.0
5474,pos,0.0
5475,compound,0.0
5476,neg,0.0
5477,neu,0.196
5478,pos,0.804
5479,compound,0.6249
5480,neg,0.0
5481,neu,0.799
5482,pos,0.201
5483,compound,0.3089
5484,neg,0.0
5485,neu,1.0
5486,pos,0.0
5487,compound,0.0
5488,neg,0.0
5489,neu,1.0
5490,pos,0.0
5491,compound,0.0
5492,neg,0.0
5493,neu,1.0
5494,pos,0.0
5495,compound,0.0
5496,neg,0.0
5497,neu,1.0
5498,pos,0.0
5499,compound,0.0
5500,neg,0.0
5501,neu,0.426
5502,pos,0.574
5503,compound,0.6597
5504,neg,0.0
5505,neu,1.0
5506,pos,0.0
5507,compound,0.0
5508,neg,0.0
5509,neu,0.508
5510,pos,0.492
5511,compound,0.4404
5512,neg,0.0
5513,neu,1.0
5514,pos,0.0
5515,compound,0.0
5516,neg,0.0
5517,neu,1.0
5518,pos,0.0
5519,compound,0.0
5520,neg,0.0
5521,neu,1.0
5522,pos,0.0
5523,compound,0.0
5524,neg,0.0
5525,neu,0.8
5526,pos,0.2
5527,compound,0.4588
5528,neg,0.0
5529,neu,1.0
5530,pos,0.0
5531,compound,0.0
5532,neg,0.0
5533,neu,1.0
5534,pos,0.0
5535,compound,0.0
5536,neg,0.0
5537,neu,0.444
5538,pos,0.556
5539,compound,0.3612
5540,neg,0.0
5541,neu,1.0
5542,pos,0.0
5543,compound,0.0
5544,neg,0.0
5545,neu,0.408
5546,pos,0.592
5547,compound,0.8271
5548,neg,0.0
5549,neu,1.0
5550,pos,0.0
5551,compound,0.0
5552,neg,0.0
5553,neu,1.0
5554,pos,0.0
5555,compound,0.0
5556,neg,0.0
5557,neu,1.0
5558,pos,0.0
5559,compound,0.0
5560,neg,0.0
5561,neu,0.351
5562,pos,0.649
5563,compound,0.5719
5564,neg,0.0
5565,neu,0.377
5566,pos,0.623
5567,compound,0.765
5568,neg,0.0
5569,neu,1.0
5570,pos,0.0
5571,compound,0.0
5572,neg,0.0
5573,neu,0.241
5574,pos,0.759
5575,compound,0.743
5576,neg,0.333
5577,neu,0.496
5578,pos,0.17
5579,compound,-0.3182
5580,neg,0.0
5581,neu,0.351
5582,pos,0.649
5583,compound,0.5719
5584,neg,0.0
5585,neu,1.0
5586,pos,0.0
5587,compound,0.0
5588,neg,0.0
5589,neu,1.0
5590,pos,0.0
5591,compound,0.0
5592,neg,0.0
5593,neu,1.0
5594,pos,0.0
5595,compound,0.0
5596,neg,0.25
5597,neu,0.75
5598,pos,0.0
5599,compound,-0.4588
5600,neg,0.0
5601,neu,1.0
5602,pos,0.0
5603,compound,0.0
5604,neg,0.0
5605,neu,1.0
5606,pos,0.0
5607,compound,0.0
5608,neg,0.0
5609,neu,1.0
5610,pos,0.0
5611,compound,0.0
5612,neg,0.0
5613,neu,1.0
5614,pos,0.0
5615,compound,0.0
5616,neg,0.0
5617,neu,1.0
5618,pos,0.0
5619,compound,0.0
5620,neg,0.333
5621,neu,0.667
5622,pos,0.0
5623,compound,-0.3612
5624,neg,0.0
5625,neu,0.357
5626,pos,0.643
5627,compound,0.2023
5628,neg,0.0
5629,neu,1.0
5630,pos,0.0
5631,compound,0.0
5632,neg,0.0
5633,neu,1.0
5634,pos,0.0
5635,compound,0.0
5636,neg,0.385
5637,neu,0.615
5638,pos,0.0
5639,compound,-0.3612
5640,neg,0.0
5641,neu,0.351
5642,pos,0.649
5643,compound,0.5719
5644,neg,0.0
5645,neu,0.463
5646,pos,0.537
5647,compound,0.7003
5648,neg,0.0
5649,neu,1.0
5650,pos,0.0
5651,compound,0.0
5652,neg,0.0
5653,neu,1.0
5654,pos,0.0
5655,compound,0.0
5656,neg,0.0
5657,neu,1.0
5658,pos,0.0
5659,compound,0.0
5660,neg,0.0
5661,neu,1.0
5662,pos,0.0
5663,compound,0.0
5664,neg,0.0
5665,neu,0.656
5666,pos,0.344
5667,compound,0.2732
5668,neg,0.126
5669,neu,0.874
5670,pos,0.0
5671,compound,-0.3818
5672,neg,0.0
5673,neu,1.0
5674,pos,0.0
5675,compound,0.0
5676,neg,0.0
5677,neu,0.222
5678,pos,0.778
5679,compound,0.5423
5680,neg,0.0
5681,neu,1.0
5682,pos,0.0
5683,compound,0.0
5684,neg,0.0
5685,neu,1.0
5686,pos,0.0
5687,compound,0.0
5688,neg,0.0
5689,neu,1.0
5690,pos,0.0
5691,compound,0.0
5692,neg,0.0
5693,neu,1.0
5694,pos,0.0
5695,compound,0.0
5696,neg,0.0
5697,neu,0.351
5698,pos,0.649
5699,compound,0.5719
5700,neg,0.0
5701,neu,0.448
5702,pos,0.552
5703,compound,0.5719
5704,neg,0.0
5705,neu,0.351
5706,pos,0.649
5707,compound,0.5719
5708,neg,0.0
5709,neu,0.312
5710,pos,0.688
5711,compound,0.765
5712,neg,0.0
5713,neu,1.0
5714,pos,0.0
5715,compound,0.0
5716,neg,0.0
5717,neu,1.0
5718,pos,0.0
5719,compound,0.0
5720,neg,0.0
5721,neu,1.0
5722,pos,0.0
5723,compound,0.0
5724,neg,0.0
5725,neu,1.0
5726,pos,0.0
5727,compound,0.0
5728,neg,0.0
5729,neu,0.879
5730,pos,0.121
5731,compound,0.4404
5732,neg,0.0
5733,neu,0.519
5734,pos,0.481
5735,compound,0.5719
5736,neg,0.0
5737,neu,1.0
5738,pos,0.0
5739,compound,0.0
5740,neg,0.0
5741,neu,1.0
5742,pos,0.0
5743,compound,0.0
5744,neg,0.0
5745,neu,1.0
5746,pos,0.0
5747,compound,0.0
5748,neg,0.0
5749,neu,1.0
5750,pos,0.0
5751,compound,0.0
5752,neg,0.0
5753,neu,0.515
5754,pos,0.485
5755,compound,0.765
5756,neg,0.0
5757,neu,1.0
5758,pos,0.0
5759,compound,0.0
5760,neg,0.0
5761,neu,1.0
5762,pos,0.0
5763,compound,0.0
5764,neg,0.0
5765,neu,1.0
5766,pos,0.0
5767,compound,0.0
5768,neg,0.073
5769,neu,0.671
5770,pos,0.256
5771,compound,0.6124
5772,neg,0.0
5773,neu,0.828
5774,pos,0.172
5775,compound,0.4019
5776,neg,0.0
5777,neu,1.0
5778,pos,0.0
5779,compound,0.0
5780,neg,0.0
5781,neu,0.379
5782,pos,0.621
5783,compound,0.507
5784,neg,0.0
5785,neu,0.73
5786,pos,0.27
5787,compound,0.8126
5788,neg,0.0
5789,neu,1.0
5790,pos,0.0
5791,compound,0.0
5792,neg,0.0
5793,neu,1.0
5794,pos,0.0
5795,compound,0.0
5796,neg,0.0
5797,neu,1.0
5798,pos,0.0
5799,compound,0.0
5800,neg,0.0
5801,neu,1.0
5802,pos,0.0
5803,compound,0.0
5804,neg,0.0
5805,neu,1.0
5806,pos,0.0
5807,compound,0.0
5808,neg,0.054
